review_id,user_id,movie_id,review_text,rating,review_date
12480,1643,4624,This is a must-watch movie! It's truly fantastic.,4.5,6/24/2024
12481,267,6415,"This movie was alright enough, mediocre for a casual watch, but nothing exceptional.",3.8,5/26/2024
12482,1230,6888,"I thought the movie was okay, it was fine, but not mind-blowing.",3.3,9/1/2023
12483,943,1373,"It’s alright enough, but I wouldn’t call it amazing. Just mediocre.",3.1,4/16/2023
12484,39,7220,"The film was okay, not particularly great, but I didn’t hate it.",3.6,1/30/2023
12485,540,1020,"I found this movie to be disappointing, disappointing at best.",1.4,8/5/2024
12486,1648,8821,"I had a mediocre experience watching this. It wasn’t great, but it was watchable.",3.1,3/2/2022
12487,770,6965,"It was a alright film. I wasn’t totally sold on it, but it was okay.",3,6/9/2023
12488,729,5730,"It was a okay movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.3,10/21/2022
12489,1550,1298,I am so glad I watched this highly recommend movie. One of the best I've seen!,4.3,3/28/2022
12490,70,357,It felt like a poor experience. The movie was disappointed and boring.,0.8,9/28/2022
12491,1086,921,"The film was okay, not particularly great, but I didn’t hate it.",3.7,5/10/2024
12492,292,4992,I am so glad I watched this amazing movie. One of the best I've seen!,4.3,10/4/2022
12493,583,3291,This is an alright enough movie that might be worth watching if you're looking for something light.,3.5,7/18/2024
12494,1745,213,"It’s an average movie. I didn’t feel strongly about it, but it was okay.",3.7,10/6/2024
12495,1032,8349,"Simply great. If you enjoy action, romance, or drama, this is a must-watch.",4.9,11/10/2022
12496,103,5927,"The film was could be better, not particularly great, but I didn’t hate it.",3.7,10/4/2024
12497,1089,4885,It felt like a poor experience. The movie was disappointed and boring.,0.9,8/6/2024
12498,607,6692,"It’s nothing special, watchable but not worth a repeat viewing.",3.4,2/4/2024
12499,1105,303,"I couldn’t get into the movie. It was regret, and the acting was regret.",0.6,11/20/2022
12500,994,5863,"This movie was alright enough, mediocre for a casual watch, but nothing exceptional.",3.1,5/6/2022
1287,424,57,A bad film that I regret watching. It was just too frustrated.,0.5,6/24/2023
12502,1620,8371,"The movie was regret, a real letdown for me.",0,7/8/2023
12503,935,3047,This is a must-watch movie! It's truly highly recommend.,4,10/22/2023
12504,948,8563,"An could be better film, but nothing to write home about.",3.5,5/19/2022
12505,1057,5817,This is an alright movie that might be worth watching if you're looking for something light.,3.4,4/4/2022
12506,1629,1544,"It’s okay, but I wouldn’t call it amazing. Just decent.",3,10/10/2023
12507,1572,5204,"It’s could be better, watchable but not worth a repeat viewing.",3.8,4/3/2024
12508,1457,3358,This film was highly recommend from beginning to end. Truly an unforgettable experience!,4.8,3/14/2022
12509,1197,2828,"Incredible! This movie was amazing, every second was worth it.",4.2,7/24/2023
12510,777,3320,"It’s alright, but I wouldn’t call it amazing. Just mediocre.",3.7,7/5/2023
12511,380,6108,I didn’t like this film at all. The terrible was awful and the plot was frustrated.,1.3,10/1/2023
12512,507,8059,I am so glad I watched this fantastic movie. One of the best I've seen!,4.8,4/25/2022
12513,949,5599,"A amazing movie that’s so good, I would recommend it to everyone.",4.9,4/27/2022
12514,136,5232,I had such an must-see experience with this film. This was truly unforgettable!,4.3,6/23/2024
12515,1692,3523,"What a must-see film! I really enjoyed this movie, totally worth watching.",4.6,6/29/2024
12516,1035,2120,This is a must-watch movie! It's truly best.,5,8/13/2023
12517,1583,5413,"This movie was disappointing, I really didn’t like it. It was just disappointed.",0.2,11/27/2024
12518,1539,2230,"The movie was alright. It wasn’t anything special, but it was enjoyable.",3.7,1/26/2023
12519,842,6963,"It was a mediocre film. I wasn’t totally sold on it, but it was okay.",3.5,5/3/2022
12520,1742,2333,"I couldn’t get into the movie. It was horrible, and the acting was frustrated.",0.8,12/10/2024
12521,1078,2140,"It’s an okay movie. I didn’t feel strongly about it, but it was okay.",3.1,9/27/2023
12522,523,2603,"The film was horrible, not worth watching. The plot was frustrated.",1.2,12/9/2023
12523,1518,8928,"It was a fine film. I wasn’t totally sold on it, but it was okay.",3.5,11/2/2023
12524,529,4153,"This movie was disappointing, I really didn’t like it. It was just frustrated.",1.1,11/22/2023
12525,101,2405,This is an alright movie that might be worth watching if you're looking for something light.,3.4,9/21/2023
12526,557,6188,"What a incredible film! I really enjoyed this movie, totally worth watching.",5,1/9/2023
12527,306,415,"This film was alright enough, but it didn’t make me feel strongly one way or the other.",3.6,4/10/2023
12528,1463,6469,"I regret watching this. The plot was terrible, and the whole movie felt disappointed.",2.2,1/13/2022
12529,177,557,"This movie was predictable, I really didn’t like it. It was just frustrated.",2,6/7/2023
12530,49,3423,This is a must-watch movie! It's truly incredible.,4.3,2/24/2023
12531,29,354,"A loved movie that’s so good, I would recommend it to everyone.",4.1,1/28/2022
12532,115,2946,Such a bad movie. I wouldn’t recommend it to anyone.,0.8,11/30/2022
12533,1495,5257,"I regret watching this. The plot was terrible, and the whole movie felt frustrated.",0,3/3/2022
12534,1164,3958,"The movie was fine. It wasn’t anything special, but it was enjoyable.",4,7/18/2023
12535,420,3947,It felt like a boring experience. The movie was regret and boring.,0.9,8/7/2022
12536,353,6942,"This was a mediocre movie. I wouldn’t mind watching it again, but it’s not amazing.",3.7,10/27/2022
12537,1703,1975,"Such a highly recommend film. If you haven't seen it, you should definitely watch it.",4,2/2/2023
12538,754,6431,"The movie was disappointing, a real letdown for me.",0.2,1/13/2024
12539,1097,8510,"It’s an okay movie. I didn’t feel strongly about it, but it was okay.",3.2,8/30/2022
12540,1485,8747,This movie was absolutely incredible! I loved it and would recommend it to anyone!,4.9,3/25/2023
12541,1712,3650,"It’s average, watchable but not worth a repeat viewing.",3.3,3/5/2023
12542,1187,262,I can't say enough about how wonderful this movie was. Don't miss it!,4.6,6/17/2023
12543,647,6613,"I couldn’t get into the movie. It was waste of time, and the acting was disappointed.",2.9,12/2/2024
12544,178,5665,"I thought this film would be good, but it turned out to be waste of time.",1.7,11/9/2023
12545,872,7128,"Simply loved. If you enjoy action, romance, or drama, this is a must-watch.",4.2,12/28/2022
12546,88,8572,I would say this movie was predictable. A total waste of time.,0.1,3/14/2024
12547,1760,283,What a wonderful movie! You will love it if you enjoy these genres.,4.4,3/22/2022
12548,411,5602,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.7,8/14/2022
12549,1330,3048,"I found this movie to be terrible, disappointing at best.",0.9,7/16/2024
12550,1213,228,"This movie was bad, I really didn’t like it. It was just frustrated.",1.2,3/15/2024
12551,998,4572,"I found this movie to be disappointing, disappointing at best.",2.8,8/24/2022
12552,1736,1006,"It was a fantastic film, I couldn't get enough of it! Definitely a must-see.",4.5,6/28/2022
12553,430,6006,"It was a okay film. I wasn’t totally sold on it, but it was okay.",3.8,7/31/2024
12554,1201,1673,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.4,10/2/2024
12555,1338,2522,This movie was absolutely great! I loved it and would recommend it to anyone!,4.7,9/6/2022
12556,1320,4278,This film was great from beginning to end. Truly an unforgettable experience!,4.5,4/28/2023
12557,1669,7704,"This was a okay movie. I wouldn’t mind watching it again, but it’s not amazing.",3.9,3/21/2023
12558,625,2564,"It was a best film, I couldn't get enough of it! Definitely a must-see.",4.9,1/13/2023
12559,996,5618,I am so glad I watched this incredible movie. One of the best I've seen!,4.7,4/22/2023
12560,1020,8783,A great journey from start to credits. Highly recommend watching.,4.8,1/23/2024
12561,348,4204,I absolutely loved this movie. A complete best experience.,4.8,9/12/2022
12562,1063,8399,"This movie was disappointing, I didn’t enjoy it at all. disappointed was just bad.",2.2,8/1/2024
12563,581,7869,"The movie was predictable. I couldn’t get into it, it was so regret.",1.5,11/26/2024
12564,1523,6584,This movie is best. I had an amazing time watching it!,4.1,9/3/2024
12565,1701,3319,"I felt the film was alright enough. It’s okay for a one-time watch, but nothing more.",3.1,7/9/2023
12566,775,6934,An incredible movie that I would watch again. A true masterpiece.,4.8,11/2/2023
12567,711,8629,I absolutely loved this movie. A complete incredible experience.,4.8,9/9/2022
12568,339,5720,"I thought this film would be good, but it turned out to be predictable.",0.1,9/2/2022
12569,1049,2328,"This was a waste of time movie, the pacing was regret and it felt so slow.",0.6,7/6/2022
12570,124,1635,This is an nothing special movie that might be worth watching if you're looking for something light.,3.6,12/3/2022
12571,1338,8881,"It’s fine, watchable but not worth a repeat viewing.",3.1,9/5/2022
12572,180,4822,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.9,6/8/2022
12573,95,545,A highly recommend journey from start to credits. Highly recommend watching.,4.9,11/8/2023
12574,714,7576,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.6,2/25/2022
12575,1243,6859,A waste of time film that I regret watching. It was just too regret.,0.1,10/1/2023
12576,835,3517,"The movie was predictable, a real letdown for me.",1,7/24/2024
12577,1461,3490,"I was really disappointed by this movie. It was disappointing, and regret ruined it.",2.4,7/21/2022
12578,1726,4948,This is a must-watch movie! It's truly incredible.,4.5,10/9/2023
12579,1178,1946,I absolutely loved this movie. A complete great experience.,4.8,9/2/2022
12580,1285,6211,"The film was poor, not worth watching. The plot was frustrated.",1.9,2/17/2023
12581,633,5823,What a great movie! You will love it if you enjoy these genres.,4.7,1/3/2025
12582,1184,8872,A bad film that I regret watching. It was just too regret.,1.9,3/9/2024
12583,420,718,What an loved film! This was truly amazing and I highly recommend it.,4.1,11/19/2024
12584,1678,4983,"This film was fine, but it didn’t make me feel strongly one way or the other.",3.4,9/15/2022
12585,1674,8772,"Such a amazing film. If you haven't seen it, you should definitely watch it.",4.1,4/28/2023
12586,1712,6948,This movie was absolutely highly recommend! I loved it and would recommend it to anyone!,4.6,1/7/2022
12587,721,2176,A incredible journey from start to credits. Highly recommend watching.,4.6,10/16/2024
12588,404,4531,"This was a nothing special movie. I wouldn’t mind watching it again, but it’s not amazing.",3.1,12/2/2024
12589,1103,5917,This is a must-watch movie! It's truly must-see.,4.4,9/27/2024
12590,1433,586,"An fine film, but nothing to write home about.",3.5,8/16/2023
12591,1023,7514,"I found this movie to be boring, disappointing at best.",1.4,4/5/2024
12592,390,5350,"This was a regret movie, the pacing was disappointed and it felt so slow.",1.4,4/18/2022
12593,282,7896,"I thought this film would be good, but it turned out to be horrible.",2,5/8/2024
12594,1471,632,"This movie was bad, I really didn’t like it. It was just disappointed.",2.6,7/6/2023
12595,1204,8688,"I felt the film was alright. It’s okay for a one-time watch, but nothing more.",3.4,3/10/2024
12596,1248,4505,I am so glad I watched this fantastic movie. One of the best I've seen!,4.1,9/5/2023
12597,1143,3193,What an great film! This was truly amazing and I highly recommend it.,4.8,12/2/2024
12598,604,5573,"I was really disappointed by this movie. It was boring, and frustrated ruined it.",2.7,5/10/2022
12599,1390,7590,"Such a highly recommend film. If you haven't seen it, you should definitely watch it.",4.1,6/7/2023
12600,872,4035,What an best film! This was truly amazing and I highly recommend it.,4.9,3/28/2023
12601,1146,3336,"The movie was bad, a real letdown for me.",0.1,2/23/2024
12602,1506,1906,What an must-see film! This was truly amazing and I highly recommend it.,4.7,7/30/2022
12603,388,5946,This is a must-watch movie! It's truly best.,4.3,6/28/2023
12604,1317,1532,This movie is loved. I had an amazing time watching it!,4.8,1/9/2024
12605,1268,6159,"I couldn’t get into the movie. It was bad, and the acting was frustrated.",2.6,9/14/2023
12606,1753,1258,Such a bad movie. I wouldn’t recommend it to anyone.,2.1,10/15/2022
12607,497,3184,"The movie was alright enough, nothing that stood out or impressed me.",3.4,7/26/2023
12608,1742,6753,"A total bad. The movie was frustrated, and I had high hopes that were let down.",1.6,11/11/2024
12609,450,1602,"The movie was horrible. I couldn’t get into it, it was so frustrated.",2.1,10/19/2022
12610,291,5683,"This was a poor movie, the pacing was frustrated and it felt so slow.",2.8,6/13/2022
12611,1315,4343,"The film was waste of time, not worth watching. The plot was regret.",2,9/10/2024
12612,628,4474,This is a wonderful movie that will keep you hooked till the end.,4.3,9/26/2023
12613,1523,1255,"It was a wonderful film, I couldn't get enough of it! Definitely a must-see.",4,3/16/2023
12614,1621,7466,"I felt the film was average. It’s okay for a one-time watch, but nothing more.",3.9,4/24/2024
12615,156,3596,"Simply amazing. If you enjoy action, romance, or drama, this is a must-watch.",4.3,2/11/2024
12616,1706,5209,A fantastic journey from start to credits. Highly recommend watching.,4.6,5/16/2024
12617,1778,4796,"A amazing movie that’s so good, I would recommend it to everyone.",4.5,5/3/2024
12618,704,6115,I absolutely loved this movie. A complete loved experience.,4.5,7/2/2023
12619,1664,1705,"Incredible! This movie was must-see, every second was worth it.",4.8,2/26/2022
12620,1728,2723,What an fantastic film! This was truly amazing and I highly recommend it.,4.6,7/26/2023
12621,1338,8199,This movie is fantastic. I had an amazing time watching it!,4.1,7/10/2024
12622,1378,8636,"It was a could be better film. I wasn’t totally sold on it, but it was okay.",3.6,5/7/2024
12623,1316,4588,I didn’t like this film at all. The horrible was awful and the plot was regret.,1.8,12/3/2022
12624,1323,2768,"I thought this film would be good, but it turned out to be regret.",0.8,4/15/2024
12625,1257,6553,"This was a terrible movie, the pacing was disappointed and it felt so slow.",2.3,11/15/2023
12626,1633,2568,"This film was nothing special, but it didn’t make me feel strongly one way or the other.",3,2/7/2024
12627,442,4159,"I couldn’t get into the movie. It was disappointing, and the acting was disappointed.",2.2,12/20/2024
12628,1334,1285,"It was a average movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.8,8/31/2022
12629,1109,6992,"What a fantastic film! I really enjoyed this movie, totally worth watching.",4.3,12/10/2023
12630,1573,4999,What a highly recommend movie! You will love it if you enjoy these genres.,4.3,8/17/2023
12631,993,7892,"An nothing special film, but nothing to write home about.",3.8,5/21/2023
12632,36,3829,This is a must-watch movie! It's truly highly recommend.,4.2,11/6/2023
12633,398,8782,I absolutely loved this movie. A complete wonderful experience.,4.9,1/1/2024
12634,777,4701,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1,10/1/2022
12635,1628,7427,"I thought this film would be good, but it turned out to be disappointing.",0.1,10/8/2023
12636,815,539,"A total predictable. The movie was disappointed, and I had high hopes that were let down.",1.4,9/21/2023
12637,1694,4038,"This was a regret movie, the pacing was frustrated and it felt so slow.",0.2,2/13/2023
12638,1075,600,What a fantastic movie! You will love it if you enjoy these genres.,4.2,4/28/2023
12639,12,5621,"I didn’t like it. The storyline was terrible, and the acting was regret.",2.2,4/26/2022
12640,408,8956,"The movie was average, nothing that stood out or impressed me.",3.7,5/28/2022
12641,1621,4213,"It was a fine movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.8,5/8/2022
12642,769,3641,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.4,5/27/2023
12643,1261,3342,"The movie was mediocre, nothing that stood out or impressed me.",3.1,2/21/2024
12644,184,8153,I am so glad I watched this amazing movie. One of the best I've seen!,4.4,5/2/2023
12645,1304,7787,"It’s an okay movie. I didn’t feel strongly about it, but it was okay.",3.4,5/13/2024
12646,28,3340,"It was a could be better movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.7,9/22/2024
12647,578,3634,"I thought the movie was nothing special, it was fine, but not mind-blowing.",3.6,3/19/2024
12648,1305,2694,A bad film that I regret watching. It was just too disappointed.,1,9/14/2024
12649,93,2451,"This movie was disappointing, I didn’t enjoy it at all. disappointed was just bad.",0.5,8/10/2022
12650,1681,2661,"It was a mediocre movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.7,10/2/2024
12651,408,3262,"What a must-see film! I really enjoyed this movie, totally worth watching.",4.2,8/21/2024
12652,45,1037,"An could be better film, but nothing to write home about.",3.9,2/16/2022
12653,317,4597,"The film was mediocre, not particularly great, but I didn’t hate it.",3.8,3/23/2022
12654,1468,8800,"I thought the movie was alright enough, it was fine, but not mind-blowing.",3.6,12/31/2023
12655,189,2680,"I thought this film would be good, but it turned out to be predictable.",1.6,9/14/2024
12656,1324,3676,"The movie was fine, nothing that stood out or impressed me.",3.7,10/6/2022
12657,499,6136,"This movie was horrible, I really didn’t like it. It was just regret.",1.1,10/14/2024
12658,1585,7952,"This movie was horrible, I didn’t enjoy it at all. disappointed was just bad.",1.9,11/8/2023
12659,1358,4010,"It was a fantastic film, I couldn't get enough of it! Definitely a must-see.",4.3,3/5/2022
12660,1623,7560,"I thought the movie was average, it was fine, but not mind-blowing.",3.6,5/16/2023
12661,1357,5441,"I was really disappointed by this movie. It was terrible, and frustrated ruined it.",1.7,7/17/2022
12662,424,8796,I didn’t like this film at all. The horrible was awful and the plot was regret.,0.3,9/14/2023
12663,968,868,A great journey from start to credits. Highly recommend watching.,4.7,10/18/2022
12664,997,253,What a amazing movie! You will love it if you enjoy these genres.,4.6,5/24/2022
12665,1303,6380,This film was great from beginning to end. Truly an unforgettable experience!,4.1,1/6/2025
12666,1440,8112,"It’s mediocre, watchable but not worth a repeat viewing.",3.3,12/22/2023
12667,1326,2648,"I regret watching this. The plot was poor, and the whole movie felt regret.",1.1,9/3/2023
12668,956,3792,"A total disappointing. The movie was disappointed, and I had high hopes that were let down.",2.6,3/24/2023
12669,16,747,"This was a boring movie, the pacing was regret and it felt so slow.",0,3/2/2022
12670,730,8993,This movie was absolutely highly recommend! I loved it and would recommend it to anyone!,4,11/14/2023
12671,645,2088,Such a poor movie. I wouldn’t recommend it to anyone.,1.8,2/27/2024
12672,923,5603,"This movie was horrible, I didn’t enjoy it at all. regret was just bad.",0.8,6/13/2023
12673,604,7666,I am so glad I watched this amazing movie. One of the best I've seen!,4.2,5/8/2023
12674,961,8914,"I couldn’t get into the movie. It was waste of time, and the acting was regret.",0.8,12/7/2024
12675,188,553,"It was a okay film. I wasn’t totally sold on it, but it was okay.",3.5,6/22/2022
12676,562,8286,"I couldn’t get into the movie. It was poor, and the acting was disappointed.",1.5,10/19/2022
12677,479,2319,"The movie was waste of time. I couldn’t get into it, it was so frustrated.",2.3,3/18/2022
12678,755,37,What a amazing movie! You will love it if you enjoy these genres.,4.8,8/6/2023
12679,745,5485,"I didn’t like it. The storyline was waste of time, and the acting was frustrated.",2.3,2/29/2024
12680,1766,3241,I can't say enough about how must-see this movie was. Don't miss it!,4.1,10/24/2022
12681,33,3630,"It’s fine, but I wouldn’t call it amazing. Just mediocre.",3.3,10/28/2024
12682,503,4759,I had such an amazing experience with this film. This was truly unforgettable!,4.2,12/21/2022
12683,684,314,I would say this movie was predictable. A total waste of time.,0.7,6/13/2024
12684,296,1340,"I thought this film would be good, but it turned out to be terrible.",1.7,10/25/2024
12685,1525,322,"The movie was alright enough. It wasn’t anything special, but it was enjoyable.",3.8,4/3/2023
12686,968,5711,"I found this movie to be horrible, disappointing at best.",1.3,5/6/2022
12687,610,3874,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.4,12/31/2022
12688,1115,1604,This film was amazing from beginning to end. Truly an unforgettable experience!,4.5,3/13/2024
12689,151,723,"It’s an nothing special movie. I didn’t feel strongly about it, but it was okay.",3.6,9/28/2023
12690,1493,6577,"The movie was mediocre. It wasn’t anything special, but it was enjoyable.",3.3,6/17/2023
12691,976,5347,"The movie was alright, it didn’t really impress me, but it was fine.",3.1,12/14/2024
12692,67,4459,A poor film that I regret watching. It was just too regret.,2.8,5/28/2024
12693,587,953,I am so glad I watched this wonderful movie. One of the best I've seen!,4.9,1/29/2023
12694,1325,7721,"I was really disappointed by this movie. It was poor, and regret ruined it.",2.5,9/20/2023
12695,578,514,"The movie was alright enough, it didn’t really impress me, but it was fine.",3.2,6/29/2024
12696,1556,6498,"It’s average, watchable but not worth a repeat viewing.",3.7,4/22/2023
12697,800,2567,"What a great film! I really enjoyed this movie, totally worth watching.",4.7,1/20/2023
12698,1691,8484,"The film was nothing special, not particularly great, but I didn’t hate it.",3.6,9/28/2023
12699,1178,2603,"I had a fine experience watching this. It wasn’t great, but it was watchable.",3.7,7/10/2024
12700,1070,4022,This film was must-see from beginning to end. Truly an unforgettable experience!,4.7,11/5/2022
12701,462,7735,"I was really disappointed by this movie. It was disappointing, and frustrated ruined it.",0,4/22/2022
12702,795,4185,"It was a amazing film, I couldn't get enough of it! Definitely a must-see.",4.2,7/2/2024
12703,1079,3322,"This was a waste of time movie, the pacing was disappointed and it felt so slow.",1.7,7/28/2022
12704,1347,7232,"Overall, it was could be better, I wasn’t too impressed, but it wasn’t terrible either.",3.8,10/17/2023
12705,1483,3553,"The movie was could be better, it didn’t really impress me, but it was fine.",3.1,6/1/2023
12706,417,2403,"Simply loved. If you enjoy action, romance, or drama, this is a must-watch.",4.8,7/6/2022
12707,110,2465,It felt like a boring experience. The movie was disappointed and boring.,2.2,12/4/2022
12708,661,5959,"The movie was mediocre, it didn’t really impress me, but it was fine.",3.7,1/28/2024
12709,935,2604,A great journey from start to credits. Highly recommend watching.,4.5,3/23/2023
12710,761,4022,"Overall, it was alright, I wasn’t too impressed, but it wasn’t terrible either.",3.2,2/1/2023
12711,1669,3641,"It was a nothing special movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.5,4/10/2024
12712,144,9000,"The movie was okay, it didn’t really impress me, but it was fine.",3.4,7/27/2022
12713,22,6310,"It’s okay, but I wouldn’t call it amazing. Just mediocre.",3.5,12/11/2023
12714,1356,453,"I regret watching this. The plot was waste of time, and the whole movie felt regret.",1.2,2/3/2024
12715,1650,3366,This movie was absolutely must-see! I loved it and would recommend it to anyone!,4,4/29/2024
12716,1531,3257,This is a must-watch movie! It's truly best.,4.7,7/30/2024
12717,1561,3491,"The film was fine, not particularly great, but I didn’t hate it.",3.6,8/9/2023
12718,1074,8264,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.4,4/8/2024
12719,480,4415,"I was really disappointed by this movie. It was regret, and regret ruined it.",0.4,11/27/2023
12720,1253,1623,"I would say this movie was alright enough. Fine, but not worth a repeat viewing.",3.9,4/7/2022
12721,918,8356,"I regret watching this. The plot was boring, and the whole movie felt regret.",2.7,5/13/2022
12722,1224,2084,I didn’t like this film at all. The regret was awful and the plot was disappointed.,1.1,11/26/2022
12723,1167,7539,"Overall, it was average, I wasn’t too impressed, but it wasn’t terrible either.",3.3,8/27/2024
12724,1646,1623,"I was really disappointed by this movie. It was regret, and disappointed ruined it.",0.5,11/28/2022
12725,22,6757,"What a fantastic film! I really enjoyed this movie, totally worth watching.",4.2,10/24/2022
12726,734,7209,"Overall, it was nothing special, I wasn’t too impressed, but it wasn’t terrible either.",3.3,3/27/2022
12727,19,5888,"The film was horrible, not worth watching. The plot was regret.",2.4,1/13/2022
12728,1454,7725,An must-see movie that I would watch again. A true masterpiece.,4.9,11/23/2023
12729,1428,4172,"It’s an fine movie. I didn’t feel strongly about it, but it was okay.",3.1,4/12/2023
12730,986,7547,I would say this movie was poor. A total waste of time.,0.3,9/7/2024
12731,1496,3834,"I would say this movie was okay. Fine, but not worth a repeat viewing.",3.5,6/2/2022
12732,1736,3046,"Such a great film. If you haven't seen it, you should definitely watch it.",4,1/16/2024
12733,1373,2642,"The film was average, not particularly great, but I didn’t hate it.",3.1,12/25/2024
12734,1771,6973,"I would say this movie was alright enough. Fine, but not worth a repeat viewing.",3.3,8/15/2022
12735,537,632,"The movie was fine, nothing that stood out or impressed me.",3.2,8/31/2024
12736,1798,4231,"I thought the movie was alright, it was fine, but not mind-blowing.",3.6,7/3/2023
12737,1163,5075,"A wonderful movie that’s so good, I would recommend it to everyone.",4,5/3/2023
12738,610,779,I absolutely loved this movie. A complete fantastic experience.,4.1,2/18/2022
12739,521,7958,This film was loved from beginning to end. Truly an unforgettable experience!,4.5,7/2/2022
12740,986,6369,"Such a amazing film. If you haven't seen it, you should definitely watch it.",4.3,12/12/2024
12741,1232,2636,"This was a horrible movie, the pacing was regret and it felt so slow.",1.2,10/10/2024
12742,1333,2524,"I didn’t like it. The storyline was boring, and the acting was regret.",1.1,2/19/2024
12743,240,5721,I didn’t like this film at all. The terrible was awful and the plot was regret.,0.5,1/31/2024
12744,183,5326,"I would say this movie was fine. Fine, but not worth a repeat viewing.",3.2,4/2/2024
12745,891,8912,This movie is fantastic. I had an amazing time watching it!,4.8,9/5/2024
12746,1288,1383,I had such an highly recommend experience with this film. This was truly unforgettable!,4.1,11/5/2023
12747,786,3647,What an great film! This was truly amazing and I highly recommend it.,4.1,1/2/2024
12748,1387,2200,"I thought this film would be good, but it turned out to be bad.",0.5,6/17/2023
12749,946,8945,"I felt the film was average. It’s okay for a one-time watch, but nothing more.",3.2,4/27/2024
12750,698,4361,"It’s nothing special, watchable but not worth a repeat viewing.",3.4,6/2/2022
12751,1220,986,An incredible movie that I would watch again. A true masterpiece.,4.9,9/29/2024
12752,1388,2840,What an highly recommend film! This was truly amazing and I highly recommend it.,4.9,2/5/2024
12753,1231,4878,"A total regret. The movie was frustrated, and I had high hopes that were let down.",0.1,4/11/2024
12754,1034,6752,This movie was absolutely wonderful! I loved it and would recommend it to anyone!,4.9,3/12/2022
12755,22,3214,A best film with a storyline that's perfect from start to finish.,4.7,10/21/2024
12756,1010,2159,"It was a nothing special movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.8,9/17/2022
12757,1741,1524,I would say this movie was horrible. A total waste of time.,2.1,3/29/2024
12758,915,3773,I didn’t like this film at all. The poor was awful and the plot was frustrated.,1.3,11/11/2023
12759,881,206,"I thought the movie was mediocre, it was fine, but not mind-blowing.",3.8,8/16/2024
12760,1037,415,"Incredible! This movie was wonderful, every second was worth it.",4.8,3/26/2024
12761,380,3870,"It’s an alright movie. I didn’t feel strongly about it, but it was okay.",3.2,6/7/2024
12762,1248,4349,A best film with a storyline that's perfect from start to finish.,4.3,10/24/2023
12763,993,8262,"The film was waste of time, not worth watching. The plot was frustrated.",2.2,3/13/2022
12764,1740,962,"This was a poor movie, the pacing was frustrated and it felt so slow.",1.6,2/14/2023
12765,694,2657,This movie is great. I had an amazing time watching it!,4.8,4/18/2022
12766,1251,5373,What a loved movie! You will love it if you enjoy these genres.,4.6,7/12/2023
12767,475,1718,This movie was absolutely loved! I loved it and would recommend it to anyone!,5,5/14/2023
12768,769,2870,"It’s fine, but I wouldn’t call it amazing. Just mediocre.",3.9,1/30/2022
12769,1070,2412,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.4,1/8/2022
12770,855,1904,"This movie was bad, I didn’t enjoy it at all. frustrated was just bad.",1.7,8/25/2023
12771,1365,7156,"This movie was poor, I didn’t enjoy it at all. frustrated was just bad.",1,5/7/2024
12772,1546,2401,An must-see movie that I would watch again. A true masterpiece.,4.4,9/21/2024
12773,518,3515,"This was a alright enough movie. I wouldn’t mind watching it again, but it’s not amazing.",3.5,5/6/2024
12774,1364,404,An fantastic movie that I would watch again. A true masterpiece.,4.4,8/9/2024
12775,852,2497,"An alright enough film, but nothing to write home about.",3.1,3/16/2023
12776,847,8632,"This movie was bad, I really didn’t like it. It was just frustrated.",2.1,8/17/2024
12777,289,5308,"The movie was waste of time, a real letdown for me.",1.8,1/28/2023
12778,1039,4208,This movie was a real disappointment. I wouldn’t recommend it to anyone.,0.7,2/16/2023
12779,833,8973,"I found this movie to be horrible, disappointing at best.",0.8,1/5/2025
12780,70,4649,"Incredible! This movie was best, every second was worth it.",4.4,6/11/2023
12781,232,6833,A best journey from start to credits. Highly recommend watching.,4.4,10/8/2024
12782,224,410,"I thought this film would be good, but it turned out to be terrible.",2.7,3/19/2023
12783,982,6440,"This was a disappointing movie, the pacing was disappointed and it felt so slow.",0.4,9/10/2023
12784,1447,279,"I would say this movie was alright enough. Fine, but not worth a repeat viewing.",3.4,12/10/2023
12785,1046,836,"The movie was predictable, a real letdown for me.",2.6,8/11/2024
12786,1553,2868,"I had a alright experience watching this. It wasn’t great, but it was watchable.",3.9,4/19/2022
12787,913,1965,"This film was could be better, but it didn’t make me feel strongly one way or the other.",3.2,1/29/2023
12788,1532,8358,"It was a loved film, I couldn't get enough of it! Definitely a must-see.",4.4,3/25/2023
25,1695,66,"It’s fine, watchable but not worth a repeat viewing.",3.8,8/5/2024
